Ensembl	Name	Biotype	GeneLength	SumExonLength
ENSMUSG00000113372	Gm18624	processed_pseudogene	658	658
ENSMUSG00000113373	Jakmip1	protein_coding	3690	138
ENSMUSG00000113374	Gm33654	processed_pseudogene	215	215
ENSMUSG00000113386	Gm47357	sense_intronic	4732	2705
ENSMUSG00000113387	Gm31508	lincRNA	131646	3728
ENSMUSG00000113388	Gm48111	processed_pseudogene	3841	3841
ENSMUSG00000113389	Gm9512	processed_pseudogene	497	497
ENSMUSG00000113380	Gm48682	antisense	8063	1209
ENSMUSG00000113381	Vmn2r-ps97	unprocessed_pseudogene	13819	1630
ENSMUSG00000113382	Gm48429	unprocessed_pseudogene	153	153
ENSMUSG00000113383	Gm47267	lincRNA	3240	715
ENSMUSG00000113384	Gm47859	lincRNA	5462	452
ENSMUSG00000113385	Gm48405	TEC	2223	2223
ENSMUSG00000113397	Gm9194	processed_pseudogene	1447	1447
ENSMUSG00000113398	Gm5194	processed_pseudogene	742	742
ENSMUSG00000113399	Gm48199	lincRNA	1227	496
ENSMUSG00000113390	Gm32635	lincRNA	4149	1162
ENSMUSG00000113391	Gm48327	TEC	1101	1101
ENSMUSG00000113392	Gm36262	processed_pseudogene	499	499
ENSMUSG00000113393	Gm48415	processed_pseudogene	1723	1723
ENSMUSG00000113394	Gm48436	lincRNA	2392	504
ENSMUSG00000113395	Gm48365	processed_pseudogene	2735	2735
ENSMUSG00000113396	Gm33467	antisense	961	652
ENSMUSG00000078485	Plekhn1	protein_coding	13402	8328
ENSMUSG00000078486	Perm1	protein_coding	5440	3901
ENSMUSG00000078489	Gm17106	processed_transcript	122748	459
ENSMUSG00000078487	Ankrd65	protein_coding	9065	1322
ENSMUSG00000078488	Gm10945	protein_coding	21133	60
ENSMUSG00000078481	Gm10944	protein_coding	511	51
ENSMUSG00000078480	Mrpl48-ps	processed_pseudogene	636	636
ENSMUSG00000078496	Zfp982	protein_coding	21070	1488
ENSMUSG00000078497	Zfp978	protein_coding	29702	1287
ENSMUSG00000078494	Gm13201	antisense	4029	815
ENSMUSG00000078495	Zfp984	protein_coding	55815	2912
ENSMUSG00000078498	Zfp988	protein_coding	28061	2800
ENSMUSG00000078492	1700045H11Rik	antisense	26725	593
ENSMUSG00000078490	Cfap74	protein_coding	57634	9951
ENSMUSG00000078491	Gm13090	protein_coding	1880	746
ENSMUSG00000054598	9130230L23Rik	protein_coding	24928	7830
ENSMUSG00000078566	Bnip3	protein_coding	18684	2265
ENSMUSG00000054594	Oscar	protein_coding	6345	1847
ENSMUSG00000103969	Gm21890	unprocessed_pseudogene	696	696
ENSMUSG00000103967	Gm38214	TEC	988	988
ENSMUSG00000103968	2610509F24Rik	TEC	838	838
ENSMUSG00000103961	Gm36388	antisense	34973	1675
ENSMUSG00000103962	Gm38213	processed_pseudogene	173	173
ENSMUSG00000103960	Gm37119	processed_pseudogene	389	389
ENSMUSG00000103965	Gm30173	lincRNA	33256	1128
ENSMUSG00000103966	Gm37120	TEC	5959	5959
ENSMUSG00000103963	Gm30932	lincRNA	10223	274
ENSMUSG00000103964	Gm8407	processed_pseudogene	427	427
ENSMUSG00000078552	Dcdc2b	protein_coding	5927	1371
ENSMUSG00000113300	Gm49371	lincRNA	4048	1464
ENSMUSG00000113301	Gm48103	processed_pseudogene	132	132
ENSMUSG00000113302	Gm32219	lincRNA	21990	1819
ENSMUSG00000113303	4930423D22Rik	bidirectional_promoter_lncRNA	1674	1674
ENSMUSG00000113304	Gm48618	unprocessed_pseudogene	739	368
ENSMUSG00000078554	Fam229a	protein_coding	767	637
ENSMUSG00000113305	Gm47811	processed_pseudogene	365	365
ENSMUSG00000103958	Gm8023	processed_pseudogene	903	903
ENSMUSG00000103959	Gm37720	TEC	1241	1241
ENSMUSG00000103956	Gm37118	antisense	681	406
ENSMUSG00000103957	Gm10766	TEC	606	606
ENSMUSG00000103950	Gm8939	processed_pseudogene	964	964
ENSMUSG00000103951	Gm37269	TEC	1891	1891
ENSMUSG00000103954	Gm37721	lincRNA	3238	1498
ENSMUSG00000103955	Gm37270	TEC	330	330
ENSMUSG00000103952	Gm37268	TEC	2614	2614
ENSMUSG00000103953	Gm29718	processed_pseudogene	477	477
ENSMUSG00000113306	Mif-ps7	processed_pseudogene	327	327
ENSMUSG00000113307	Gm48516	processed_pseudogene	151	151
ENSMUSG00000113308	Gm48445	processed_pseudogene	193	193
ENSMUSG00000113309	Gm48408	TEC	1131	1131
ENSMUSG00000078584	AU022252	protein_coding	29143	9570
ENSMUSG00000113310	Gm47884	bidirectional_promoter_lncRNA	1120	1120
ENSMUSG00000113311	Gm47428	antisense	2555	661
ENSMUSG00000113312	Gm48052	processed_pseudogene	2002	293
ENSMUSG00000078588	Ccdc24	protein_coding	6034	4491
ENSMUSG00000113313	Gm32036	antisense	28205	2638
ENSMUSG00000113314	Gm2721	lincRNA	9759	1842
ENSMUSG00000078586	Gm11735	unprocessed_pseudogene	10772	1581
ENSMUSG00000113315	Gm8227	processed_pseudogene	571	571
ENSMUSG00000113316	Gm48253	TEC	1279	1279
ENSMUSG00000103947	Gm37345	TEC	3138	3138
ENSMUSG00000103948	4930594C11Rik	TEC	2755	2755
ENSMUSG00000103945	Gm38228	TEC	1293	1293
ENSMUSG00000078580	E430018J23Rik	protein_coding	3957	3334
ENSMUSG00000103949	Gm38226	TEC	521	521
ENSMUSG00000103940	Gm38227	TEC	1602	1602
ENSMUSG00000103943	Gm37344	lincRNA	3235	1498
ENSMUSG00000103944	Rpl26-ps3	processed_pseudogene	435	435
ENSMUSG00000103942	Gm34732	lincRNA	3227	445
ENSMUSG00000113317	Gm48573	antisense	305	177
ENSMUSG00000113318	Gm18113	processed_pseudogene	510	303
ENSMUSG00000113319	Gm9628	unprocessed_pseudogene	5243	725
ENSMUSG00000030595	Nfkbib	protein_coding	9262	2169
ENSMUSG00000113320	Gm47515	lincRNA	98442	626
ENSMUSG00000113321	Gm8075	lincRNA	14929	722
ENSMUSG00000113322	Gm48492	lincRNA	4237	2705
ENSMUSG00000078572	Ndufaf8	protein_coding	1778	834
ENSMUSG00000113323	Gm18625	processed_pseudogene	271	271
ENSMUSG00000078577	Tmco2	protein_coding	3576	719
ENSMUSG00000030591	Psmd8	protein_coding	6514	3057
ENSMUSG00000113324	Gm48819	lincRNA	3085	1477
ENSMUSG00000078578	Ube2d3	protein_coding	30050	24499
ENSMUSG00000030592	Ryr1	protein_coding	121836	21838
ENSMUSG00000113325	Gm48080	processed_pseudogene	153	153
ENSMUSG00000078575	Gm12887	protein_coding	7833	360
ENSMUSG00000113326	Gm47586	TEC	2028	2028
ENSMUSG00000078576	Gm12886	protein_coding	8365	1149
ENSMUSG00000030590	Fam98c	protein_coding	3725	2713
ENSMUSG00000113327	Gm48615	lincRNA	289	289
ENSMUSG00000103936	Gm36965	processed_pseudogene	394	394
ENSMUSG00000103937	Gm37186	TEC	2861	2861
ENSMUSG00000103934	Ighv5-3	IG_V_pseudogene	447	322
ENSMUSG00000103935	AY702102	TEC	1173	1173
ENSMUSG00000078570	1110065P20Rik	protein_coding	2117	2069
ENSMUSG00000103938	Gm36960	TEC	2035	2035
ENSMUSG00000103939	Ighv3-4	IG_V_gene	435	353
ENSMUSG00000103932	Gm36963	TEC	2324	2324
ENSMUSG00000103933	Gm36964	processed_pseudogene	198	198
ENSMUSG00000103930	Gm36961	unprocessed_pseudogene	132	132
ENSMUSG00000103931	Gm36962	TEC	1761	1761
ENSMUSG00000113328	Gm47260	TEC	3105	3105
ENSMUSG00000113329	4930555G21Rik	lincRNA	1496	537
ENSMUSG00000030598	Fbxo17	protein_coding	21341	2497
ENSMUSG00000113331	3110009F21Rik	lincRNA	6424	1625
ENSMUSG00000113332	Gm9259	unprocessed_pseudogene	5482	575
ENSMUSG00000113333	Gm19011	processed_pseudogene	808	808
ENSMUSG00000113334	D030007L05Rik	lincRNA	5836	1871
ENSMUSG00000113335	Gm48296	TEC	695	695
ENSMUSG00000113336	Gm16497	lincRNA	24192	3010
ENSMUSG00000078520	Cela3a	protein_coding	8238	958
ENSMUSG00000113337	Gm19220	processed_pseudogene	803	803
ENSMUSG00000078521	Aunip	protein_coding	12929	1275
ENSMUSG00000113338	A530046M15Rik	lincRNA	20295	1538
ENSMUSG00000103925	B230112G18Rik	TEC	851	851
ENSMUSG00000103926	Gm37894	TEC	2599	2599
ENSMUSG00000103923	Gm37896	lincRNA	14788	2791
ENSMUSG00000103924	Gm37895	TEC	4550	4550
ENSMUSG00000103929	Gm37892	antisense	3107	437
ENSMUSG00000103927	Gm9932	lincRNA	4114	2116
ENSMUSG00000103928	Gm37893	TEC	2437	2437
ENSMUSG00000113330	Gm34237	lincRNA	71120	1257
ENSMUSG00000103921	Gm5841	processed_pseudogene	2177	2177
ENSMUSG00000103922	Gm6123	processed_pseudogene	1069	1069
ENSMUSG00000103920	Gm37897	TEC	3561	3561
ENSMUSG00000113339	Gm17915	processed_pseudogene	548	548
ENSMUSG00000054555	Adam12	protein_coding	348948	10573
ENSMUSG00000054556	Gm4876	antisense	106824	3058
ENSMUSG00000078528	Gm17068	processed_pseudogene	980	980
ENSMUSG00000113342	AA414992	TEC	1576	1576
ENSMUSG00000113343	Gm34923	lincRNA	41112	5043
ENSMUSG00000113344	Gm49251	processed_pseudogene	133	133
ENSMUSG00000113345	Gm48096	processed_pseudogene	192	192
ENSMUSG00000078511	Pramef25	protein_coding	2437	1684
ENSMUSG00000113346	Eprn	lincRNA	2720	1306
ENSMUSG00000078512	Pramef6	protein_coding	6144	2087
ENSMUSG00000113347	Gm47323	processed_pseudogene	211	211
ENSMUSG00000113348	Gm8607	unprocessed_pseudogene	431	431
ENSMUSG00000078510	Gm13101	protein_coding	2433	1678
ENSMUSG00000113349	Gm48369	TEC	1740	1740
ENSMUSG00000103914	Gm38073	TEC	3665	3665
ENSMUSG00000103915	Ighv1-6	IG_V_pseudogene	293	293
ENSMUSG00000103912	Gm33819	lincRNA	18378	1221
ENSMUSG00000103913	Gm18403	processed_pseudogene	529	529
ENSMUSG00000103918	Ighv12-1	IG_V_pseudogene	329	329
ENSMUSG00000103919	Gm21366	protein_coding	26171	923
ENSMUSG00000113340	Gm7695	processed_pseudogene	641	641
ENSMUSG00000103916	Gm38071	TEC	3378	3378
ENSMUSG00000113341	9430031K09Rik	TEC	925	925
ENSMUSG00000103917	Gm38072	lincRNA	3334	2162
ENSMUSG00000103911	Gm38074	TEC	1694	145
ENSMUSG00000078515	Ddi2	protein_coding	45871	9553
ENSMUSG00000078513	Gm13088	protein_coding	3487	1819
ENSMUSG00000078519	2310026L22Rik	lincRNA	476	400
ENSMUSG00000078517	Emc1	protein_coding	26144	6683
ENSMUSG00000054568	Usp17la	protein_coding	5659	2656
ENSMUSG00000078518	Gm13030	protein_coding	2973	655
ENSMUSG00000113353	Gm18878	processed_pseudogene	1443	1443
ENSMUSG00000113354	Gm20789	unprocessed_pseudogene	9404	4195
ENSMUSG00000113355	Gm48888	TEC	1761	1761
ENSMUSG00000103909	Gm31511	unprocessed_pseudogene	30642	657
ENSMUSG00000113356	Gm48012	unprocessed_pseudogene	3632	1302
ENSMUSG00000113357	Gm19195	processed_pseudogene	511	511
ENSMUSG00000113358	1700112M02Rik	lincRNA	125103	348
ENSMUSG00000113359	Gm48730	lincRNA	9611	482
ENSMUSG00000103903	Rps2-ps2	processed_pseudogene	881	881
ENSMUSG00000103904	Gm37497	TEC	798	798
ENSMUSG00000103901	Gm37499	TEC	3478	3478
ENSMUSG00000103902	Gm37501	processed_pseudogene	691	691
ENSMUSG00000103907	Gm37498	TEC	4002	4002
ENSMUSG00000103908	Gm37502	lincRNA	2391	356
ENSMUSG00000113350	Vmn2r-ps102	transcribed_unprocessed_pseudogene	6235	2719
ENSMUSG00000103905	Gm34379	processed_pseudogene	290	290
ENSMUSG00000113351	Gm48575	processed_pseudogene	655	655
ENSMUSG00000113352	Gm34639	lincRNA	9219	2312
ENSMUSG00000103906	Tigd5	protein_coding	4801	4801
ENSMUSG00000103900	Gm37500	TEC	1443	1443
ENSMUSG00000078546	Zfp995	protein_coding	30357	3167
ENSMUSG00000113364	Gm48059	processed_pseudogene	163	163
ENSMUSG00000113365	Gm48424	unprocessed_pseudogene	153	153
ENSMUSG00000113366	Gm47259	TEC	3550	3550
ENSMUSG00000113367	Gm47125	processed_pseudogene	424	424
ENSMUSG00000054580	Pla2r1	protein_coding	135766	9618
ENSMUSG00000113368	Gm10054	processed_pseudogene	431	431
ENSMUSG00000113369	Gm8504	processed_pseudogene	1090	1090
ENSMUSG00000054582	Pabpc1l	protein_coding	25089	2724
ENSMUSG00000078531	Gm831	lincRNA	18331	4517
ENSMUSG00000078532	Nkain1	protein_coding	42572	1426
ENSMUSG00000113360	Gm48355	unprocessed_pseudogene	5473	581
ENSMUSG00000113361	B930059L03Rik	lincRNA	2189	2189
ENSMUSG00000113362	Gm40557	lincRNA	4691	3082
ENSMUSG00000113363	Gm48187	lincRNA	9120	491
ENSMUSG00000078537	B020031M17Rik	protein_coding	1450	925
ENSMUSG00000054589	Gm9949	lincRNA	4280	962
ENSMUSG00000029551	Psmg3	protein_coding	3294	2893
ENSMUSG00000029552	Tes	protein_coding	40680	6835
ENSMUSG00000030541	Idh2	protein_coding	20547	2588
ENSMUSG00000029553	Tfec	protein_coding	65069	5594
ENSMUSG00000054510	Gm14461	lincRNA	64684	1780
ENSMUSG00000029554	Mad1l1	protein_coding	312864	3649
ENSMUSG00000005583	Mef2c	protein_coding	163047	15715
ENSMUSG00000005580	Adcy9	protein_coding	132970	5197
ENSMUSG00000029550	Sppl3	protein_coding	87654	6648
ENSMUSG00000029559	2210016L21Rik	protein_coding	7626	3303
ENSMUSG00000029556	Hnf1a	protein_coding	22115	5032
ENSMUSG00000029557	Mrm2	protein_coding	4225	1443
ENSMUSG00000054519	Zfp867	protein_coding	11278	3412
ENSMUSG00000030549	Rhcg	protein_coding	24295	2232
ENSMUSG00000030546	Plin1	protein_coding	12686	4649
ENSMUSG00000054517	Trim65	protein_coding	9283	5883
ENSMUSG00000030544	Mesp1	protein_coding	1548	1275
ENSMUSG00000030545	Pex11a	protein_coding	7175	3182
ENSMUSG00000054514	Atad3aos	antisense	8087	1549
ENSMUSG00000030543	Mesp2	protein_coding	2713	1944
ENSMUSG00000029541	Cyp2w1	protein_coding	4417	1517
ENSMUSG00000030530	Furin	protein_coding	16852	9178
ENSMUSG00000054520	Sh3bp2	protein_coding	37804	4296
ENSMUSG00000029544	Cabp1	protein_coding	25693	5832
ENSMUSG00000029545	Acads	protein_coding	9048	2269
ENSMUSG00000029546	Uncx	protein_coding	4686	3136
ENSMUSG00000029547	Ints1	protein_coding	24393	9270
ENSMUSG00000030539	Sema4b	protein_coding	39687	5645
ENSMUSG00000054526	Olfr1500	protein_coding	3607	2894
ENSMUSG00000030538	Cib1	protein_coding	5667	2303
ENSMUSG00000030536	Iqgap1	protein_coding	114392	16538
ENSMUSG00000030533	Unc45a	protein_coding	22702	9263
ENSMUSG00000030534	Vps33b	protein_coding	22106	3471
ENSMUSG00000054523	Ms4a5	protein_coding	10636	1518
ENSMUSG00000030532	Hddc3	protein_coding	7444	3775
ENSMUSG00000029530	Ccr9	protein_coding	105892	10260
ENSMUSG00000078500	Zfp986	protein_coding	31182	1427
ENSMUSG00000029538	Srsf9	protein_coding	5904	1653
ENSMUSG00000005566	Trim28	protein_coding	31922	4158
ENSMUSG00000029534	St7	protein_coding	250093	9042
ENSMUSG00000029535	Triap1	protein_coding	2345	1088
ENSMUSG00000029536	Gatc	protein_coding	7940	1797
ENSMUSG00000030528	Blm	protein_coding	80387	8777
ENSMUSG00000078504	Aadacl4fm5	protein_coding	9380	1432
ENSMUSG00000054537	Tmprss11e	protein_coding	40630	3416
ENSMUSG00000078505	Aadacl4fm4	protein_coding	16432	1224
ENSMUSG00000030527	Crtc3	protein_coding	102251	9850
ENSMUSG00000078502	Gm13212	protein_coding	40180	3595
ENSMUSG00000078503	Zfp990	protein_coding	28430	3498
ENSMUSG00000030525	Chrna7	protein_coding	113878	4505
ENSMUSG00000078508	Gm13128	protein_coding	3217	1745
ENSMUSG00000030522	Mtmr10	protein_coding	53154	7873
ENSMUSG00000078509	Pramef17	protein_coding	3251	1753
ENSMUSG00000030523	Trpm1	protein_coding	115941	14746
ENSMUSG00000078506	Aadacl4fm2	protein_coding	10135	1221
ENSMUSG00000078507	Aadacl3	protein_coding	9986	3153
ENSMUSG00000030521	Mphosph10	protein_coding	15742	3700
ENSMUSG00000029521	Chek2	protein_coding	34167	3001
ENSMUSG00000029526	1700123K08Rik	protein_coding	2873	1844
ENSMUSG00000029528	Pxn	protein_coding	49312	8777
ENSMUSG00000029522	Pla2g1b	protein_coding	8461	713
ENSMUSG00000029524	Sirt4	protein_coding	6716	2398
ENSMUSG00000005575	Ube2m	protein_coding	3156	2357
ENSMUSG00000030519	Apba2	protein_coding	252173	3824
ENSMUSG00000030518	Fam189a1	protein_coding	400480	5303
ENSMUSG00000030515	Tarsl2	protein_coding	47194	6741
ENSMUSG00000030516	Tjp1	protein_coding	231617	7811
ENSMUSG00000030513	Pcsk6	protein_coding	188653	5190
ENSMUSG00000054545	Ugt1a6a	protein_coding	84189	4312
ENSMUSG00000030512	Snrpa1	protein_coding	15585	3172
ENSMUSG00000030510	Cers3	protein_coding	80188	3256
ENSMUSG00000029595	Lhx5	protein_coding	9525	2689
ENSMUSG00000030584	Dpf1	protein_coding	14293	5376
ENSMUSG00000029596	Sdsl	protein_coding	14625	1497
ENSMUSG00000029597	Sds	protein_coding	7407	1694
ENSMUSG00000029598	Plbd2	protein_coding	20344	6620
ENSMUSG00000030583	Sipa1l3	protein_coding	198270	16555
ENSMUSG00000029591	Ung	protein_coding	8938	5468
ENSMUSG00000029592	Usp30	protein_coding	59260	6064
ENSMUSG00000029594	Rbm19	protein_coding	82517	5280
ENSMUSG00000029599	Ddx54	protein_coding	15854	6128
ENSMUSG00000030588	Yif1b	protein_coding	9269	1363
ENSMUSG00000030589	Rasgrp4	protein_coding	19111	6363
ENSMUSG00000030587	2200002D01Rik	protein_coding	1906	1564
ENSMUSG00000029586	Spdye4b	protein_coding	24059	2538
ENSMUSG00000029587	Zfp12	protein_coding	13672	5821
ENSMUSG00000029580	Actb	protein_coding	3640	2679
ENSMUSG00000029581	Fscn1	protein_coding	12843	3012
ENSMUSG00000103994	Gm38028	lincRNA	3341	2169
ENSMUSG00000103995	5730488B01Rik	TEC	2311	2311
ENSMUSG00000103992	Gm38029	TEC	2090	2090
ENSMUSG00000103993	Gm38030	processed_pseudogene	475	475
ENSMUSG00000103998	Gm38025	lincRNA	4269	2308
ENSMUSG00000103999	Gm38026	TEC	3880	3880
ENSMUSG00000103996	4833421G17Rik	TEC	844	844
ENSMUSG00000103997	Gm38027	processed_pseudogene	235	235
ENSMUSG00000030579	Tyrobp	protein_coding	3826	667
ENSMUSG00000030577	Cd22	protein_coding	14941	5042
ENSMUSG00000103990	Ighv8-3	IG_V_pseudogene	295	295
ENSMUSG00000103991	Gm38031	TEC	3015	3015
ENSMUSG00000030562	Nox4	protein_coding	152615	8471
ENSMUSG00000029575	Mmab	protein_coding	13027	3670
ENSMUSG00000030560	Ctsc	protein_coding	32804	5808
ENSMUSG00000029576	Radil	protein_coding	66260	4803
ENSMUSG00000029570	Lfng	protein_coding	8226	2505
ENSMUSG00000029571	Tmem106b	protein_coding	19511	6931
ENSMUSG00000103989	Ighv5-21	IG_V_pseudogene	295	295
ENSMUSG00000029577	Ube3b	protein_coding	40563	5294
ENSMUSG00000029578	Wipi2	protein_coding	42891	10543
ENSMUSG00000103983	Gm20045	lincRNA	5577	5577
ENSMUSG00000103984	Gm37447	TEC	2928	2928
ENSMUSG00000103981	Gm37449	processed_pseudogene	270	270
ENSMUSG00000103982	Gm37451	lincRNA	3349	2167
ENSMUSG00000103987	Gm37448	unprocessed_pseudogene	697	697
ENSMUSG00000103985	Gm37446	antisense	4136	4136
ENSMUSG00000103986	Gm5539	processed_pseudogene	966	966
ENSMUSG00000103980	Gm37450	processed_pseudogene	170	170
ENSMUSG00000030551	Nr2f2	protein_coding	14792	8625
ENSMUSG00000029563	Foxp2	protein_coding	540629	16346
ENSMUSG00000029564	4930519G04Rik	protein_coding	30217	3964
ENSMUSG00000029560	Snx8	protein_coding	48964	3238
ENSMUSG00000029561	Oasl2	protein_coding	15299	6374
ENSMUSG00000103978	4930474B08Rik	TEC	837	837
ENSMUSG00000103979	Gm20305	processed_pseudogene	177	177
ENSMUSG00000029569	Tmem168	protein_coding	27414	5825
ENSMUSG00000103972	Gm37466	TEC	652	652
ENSMUSG00000103973	BC055308	TEC	2538	2538
ENSMUSG00000103970	Gm37678	TEC	1146	1146
ENSMUSG00000103971	Gm37679	antisense	69268	1192
ENSMUSG00000103976	Gm37677	TEC	7634	7634
ENSMUSG00000054509	Parp4	protein_coding	84176	6534
ENSMUSG00000103977	Gm37071	lincRNA	3238	1498
ENSMUSG00000103975	Gm37676	TEC	507	507
ENSMUSG00000030559	Rab38	protein_coding	61300	1577
ENSMUSG00000030557	Mef2a	protein_coding	141696	14681
ENSMUSG00000030555	Ttc23	protein_coding	115503	8474
ENSMUSG00000030556	Lrrc28	protein_coding	131859	8670
ENSMUSG00000030553	Pgpep1l	protein_coding	27624	1006
ENSMUSG00000030554	Synm	protein_coding	29583	7933
ENSMUSG00000039639	Kcne1	protein_coding	13487	3214
ENSMUSG00000001020	S100a4	protein_coding	2275	584
ENSMUSG00000040627	Aicda	protein_coding	10380	2653
ENSMUSG00000040629	Mael	protein_coding	37547	1733
ENSMUSG00000001025	S100a6	protein_coding	11300	1367
ENSMUSG00000040624	Plekhg1	protein_coding	226940	8997
ENSMUSG00000001027	Scn4a	protein_coding	34697	7041
ENSMUSG00000001021	S100a3	protein_coding	18044	2670
ENSMUSG00000001023	S100a5	protein_coding	3258	432
ENSMUSG00000040620	Dhx33	protein_coding	20347	10031
ENSMUSG00000040621	Gemin8	protein_coding	20059	2487
ENSMUSG00000001029	Icam2	protein_coding	10420	1904
ENSMUSG00000039630	Hnrnpu	protein_coding	16690	11599
ENSMUSG00000039633	Lonrf1	protein_coding	33453	3930
ENSMUSG00000039634	Zfp189	protein_coding	10342	3006
ENSMUSG00000015668	Pdzd11	protein_coding	3686	2127
ENSMUSG00000039632	Ccdc151	protein_coding	12764	2514
ENSMUSG00000039637	Coro7	protein_coding	53645	7423
ENSMUSG00000015665	Awat1	protein_coding	5955	1390
ENSMUSG00000064609	Gm25635	snoRNA	131	131
ENSMUSG00000064606	Gm25899	snRNA	141	141
ENSMUSG00000039628	Hs3st6	protein_coding	5697	1358
ENSMUSG00000039629	Strip2	protein_coding	42670	8329
ENSMUSG00000040616	Tmem51	protein_coding	53313	1875
ENSMUSG00000040618	Pck2	protein_coding	10977	7806
ENSMUSG00000064600	Gm25636	snoRNA	133	133
ENSMUSG00000001036	Epn2	protein_coding	62439	5228
ENSMUSG00000064601	Gm25634	snRNA	105	105
ENSMUSG00000040612	Ildr2	protein_coding	62685	8251
ENSMUSG00000040613	Apobec1	protein_coding	24653	2702
ENSMUSG00000040614	Nlrp9c	protein_coding	81228	5935
ENSMUSG00000001039	B9d1	protein_coding	7788	1593
ENSMUSG00000064604	Snora44	snoRNA	129	129
ENSMUSG00000064605	Gm22220	snRNA	149	149
ENSMUSG00000064602	Snora41	snoRNA	132	132
ENSMUSG00000001034	Mapk7	protein_coding	5595	4394
ENSMUSG00000040610	Tlx3	protein_coding	2838	1533
ENSMUSG00000015671	Psma2	protein_coding	60997	3673
ENSMUSG00000015672	Mrpl32	protein_coding	4982	4982
ENSMUSG00000039623	Ap5z1	protein_coding	14767	5919
ENSMUSG00000039620	Trmt9b	protein_coding	59023	6387
ENSMUSG00000039621	Prex1	protein_coding	147491	10266
ENSMUSG00000064619	Gm23975	snRNA	106	106
ENSMUSG00000039617	Gm7488	processed_pseudogene	684	684
ENSMUSG00000064617	n-R5s176	rRNA	109	109
ENSMUSG00000064618	n-R5s95	rRNA	118	118
ENSMUSG00000040605	Bace2	protein_coding	86195	7887
ENSMUSG00000040606	Kazn	protein_coding	137012	10721
ENSMUSG00000040600	Eps8l3	protein_coding	15672	2271
ENSMUSG00000064612	Gm26457	snoRNA	78	78
ENSMUSG00000040601	Nlrp4a	protein_coding	41030	4841
ENSMUSG00000064616	Gm26454	snRNA	107	107
ENSMUSG00000064613	Gm24621	snRNA	140	140
ENSMUSG00000039611	Tmem246	protein_coding	13371	3325
ENSMUSG00000015647	Lama5	protein_coding	49487	11388
ENSMUSG00000039615	Stub1	protein_coding	2900	2561
ENSMUSG00000039616	Mocos	protein_coding	47885	3225
ENSMUSG00000039608	Olfr303	protein_coding	5980	4200
ENSMUSG00000039607	Rbms3	protein_coding	1299936	11096
ENSMUSG00000015659	Serac1	protein_coding	37546	4576
ENSMUSG00000001014	Icam4	protein_coding	1223	1110
ENSMUSG00000064622	Gm22304	snoRNA	129	129
ENSMUSG00000001016	Ilf2	protein_coding	12254	8580
ENSMUSG00000064620	Gm22303	snoRNA	122	122
ENSMUSG00000001017	Chtop	protein_coding	10543	3637
ENSMUSG00000064621	Gm26922	snoRNA	72	72
ENSMUSG00000064626	Gm22306	snRNA	107	107
ENSMUSG00000064624	Gm22305	snRNA	108	108
ENSMUSG00000001018	Snapin	protein_coding	3008	2290
ENSMUSG00000015656	Hspa8	protein_coding	9104	4301
ENSMUSG00000039601	Rcan2	protein_coding	238166	4372
